category,text
entertainment,patti smith host art festiv rock star patti smith artist director year meltdown festiv hold london south bank centr june punk pioneer follow morrissey david bowi nick cave direct 15 day concert event smith decid line meltdown begin 11 june want touch aspect cultur read genet idea jeremi iron read proust say 58 year old singer night tell observ newspap festiv respon materi exploit greedi time import explor new salut good art aesthet spiritu say year meltdown festiv direct ex smith star morrissey includ appear singer jane birkin nanci sinatra playwright alan bennett persuad punk band new york doll reform reunion
tech,warn tsunami aid websit net user tell avoid scam websit claim collect cash behalf tsunami victim site look plausibl use old version offici disast emerg committe webpag dec connect fake site say contact polic site late long list scam tri cash goodwil gener tsunami disast link websit contain spam mail current circul messag subject line read urgent tsunami earthquak appeal text bear poor grammar bad spell characteris phish attempt web address fake site decuk.org close offici www.dec.org.uk address confus peopl keen donat patricia sand spokeswoman disast emerg committe say awar site contact comput crime unit scotland yard help shut say spam mail direct peopl site start circul day ago shortli domain site regist think fake site run romania ms sand say dec contact net registrar handl domain ownership net host firm keep site web dec go push cash donat site hand offici organis bt dec host compani make effort site shut say ms sand say send spam mail solicit donat dec style canvass support way say dec hope fake site shut soon possibl attempt bbc news websit contact peopl site fail mail address suppli site work real owner domain obscur publicli avail net record attempt cash outpour goodwil accompani appeal tsunami aid mail send earli januari come claim lose parent disast ask help move inherit bank account netherland con similar familiar nigerian forward fee fraud mail milk money peopl promis cut large cash pile scam mail includ link websit supposedli let peopl donat money instead load spywar comput grab confidenti inform monthli report anti viru firm sopho say mail messag tsunami 10 hoax list januari tsunami relat mail circul carri zar worm tri spread familiar rout microsoft outlook mail program open attach mail contact list plunder worm keen find new address send
tech,confus high definit tv critic mass peopl embrac digit tv dvd digit video record revolut tv prepar set corner tv technolog industri high definit hdtv herald big thing happen televis colour hd essenti make tv pictur qualiti time well real concern peopl get right inform hd high street thousand flat panel screen lcd liquid crystal display plasma screen dlp rear project tv set sell hd fact abl display hd uk large display market europ accord john bink director gfk monitor global consum market ad flat panel screen sell 1.3 uk capabl get high definit 74 differ devic sell hd hd readi accord alexand oudendijk senior vice presid market satellit giant astra fantast qualiti tv adaptor call dvi hdmi high definit multimedia interfac connector let set handl high resolut digit imag lack understand train high street industri expert gather bafta london 2nd european hdtv summit week care consum confus massiv educ process say mr bink industri recognis challeng right inform watch eventu bbc current develop plan produc tv output meet hdtv standard 2010 prepar analogu switch underway area programm film hd camera bskyb plan ship gener set box receiv hdtv broadcast time christma like sky+ box person video record pvr compani start broadcast hdtv programm offer premium channel packag concentr start sport big event film earli 2006 set box receiv hdtv broadcast plug display tv set imag high resolut hd demand hdtv real 2010 20 home uk sort tv set display hd glori get confus peopl take digit result key player flat panel display satellit compani broadcast form hd forum 2004 sure talk forum concern issu like industri standard content protect preoccupi help pay public know exactli pay month devic right connector resolut requir carri hd readi sticker mean equip cope analogu hdtv signal compli minimum specif set industri logo absolut way forward say david mercer analyst strategi analyt appear retail product industri upbeat sticker help start posit today manufactur say mr oudendijk number dissatisfi custom month european broadcast union ebu test differ flavour hd format prepar well hdtv line similarli concern peopl right inform hdtv format devic support format believ consum buy expen display need ensur invest worthwhil say phil laven technic director ebu tv display manufactur want watch hd screen 42 106 cm true impact hd small display suffic convinc peopl spend money hd readi devic fall price continu tumbl europ price drop averag 20 year accord analyst lcd price drop 43 europ year accord mr oudendijk
business,polic detain chine milk boss chine polic detain execut milk firm yili report suggest investig embezzl yili inner mongolia yili industri confirm chairman chief financi offic secur repre custodi compani china large milk produc hold emerg meet debat issu yili spokesman say oust chairman zheng junhuai spokesman detain polic offici xinhua news agenc say arrest link alleg embezzl yili recent subject inten medium specul financi oper execut suspect wrongli 417 yuan 50.4 £26 compani fund support manag buyout juli 2003 yili share suspend tuesday have fallen 10 monday compani main rival market leader mengniu dairi second place bright dairi domin chine milk market grown 30 past year analyst wonder scandal yili late befal chine compani year follow revel corpor wrongdo investor wonder yili scandal slew uncov year isn tip iceberg say chen huiqin analyst huatai secur
business,economi show solid gdp growth economi grown expect expand annual rate 3.8 quarter 2004 gross domest product figur ahead 3.1 govern estim month ago rise reflect strong spend busi capit equip small expect trade deficit gdp measur countri econom health reflect valu good servic produc new gdp figur announc commerc depart friday top 3.5 growth rate economist forecast ahead friday announc growth annual rate 4 quarter 2004 year come 4.4 good figur year posit econom climat lead rise interest rate expect rate rise 22 march januari march quarter economi expect grow annual rate 4 economist forecast final quarter 2004 busi increa spend capit equip softwar 18 17.5 quarter consum spend grow 4.2 final quarter quarter 5.1
sport,highburi tunnel player clear footbal associ say bring charg tunnel incid prior arsen manch unit game arsen patrick vieira early deni accus threaten gari nevil 4 2 defeat vieira clash oppos skipper roy kean refere graham poll separ refere confirm satisfi deal incid time say fa statement mean unit win pass intervent govern bodi new chief execut brian barwick highburi stand didn threaten anybodi big player handl say vieira talk roy kean gari nevil big lad handl play well deserv win nevil admit incid game insist distract focu coupl thing happen game disappoint say especi player calibr tough game ve long time nevil admit enjoy match punctuat foul send mikael silvestr head but freddi ljungberg think horribl game half well second say way happen footbal match match kean accus vieira start row patrick vieira 6 ft 4 have gari nevil say say want intimid player think gari nevil easi target have manch unit manag sir alex ferguson ad vieira wound ve hear differ stori patrick vieira appar threaten player thing like
business,enron boss 168 payout eighteen enron director agre 168 £89 settlement deal sharehold lawsuit collap energi firm lead plaintiff univer california announc news ad 10 director pay 13 pocket settlement court approv week enron go bankrupt 2001 emerg hide hundr million dollar debt collap firm seventh big public compani revenu demis send shockwav financi market dent investor confid corpor america settlement signific hold outsid director partial person respon william lerach lawyer lead class action suit enron say hope help send messag corpor boardroom import director perform legal duti ad term 168 settlement 155 cover insur 18 director admit wrongdo deal fourth major settlement negoti lawyer file class action behalf enron sharehold year ago far includ late deal 500 £378.8 retriev investor late deal includ enron chief execut ken lay jeff skill man face crimin charg alleg misconduct run firm collap cover andrew fastow plead guilti take illeg conspiraci chief financi offic group enron sharehold seek damag long list big defend includ financi institut jp morgan chase citigroup merril lynch credit suiss boston univer california say trial case schedul begin octob 2006 join lawsuit decemb 2001alleg massiv insid trade fraud claim lose 145 invest compani
business,russia get invest bless soar oil sale budget surplu mean russian debt long riski invest world lead credit rate agenc say standard poor class russian bond invest grade specul rate russia reput investor hurt recent month heavi tax bill asset seizur impo compani oil giant yuko s&p say solid govern financ outweigh risk russia net creditor debtor gold foreign currenc reserv 119bn beat foreign public debt 113bn major rate agenc fitch moodi long up rate russia sovereign debt s&p hold fear govern drag foot econom legal reform final follow suit agenc clear improv rate mean risk thing past instead russian govern coffer brim tax revenu energi sale s&p say govern debt look good bet improv signific outweight grow polit risk continu key rate constraint russia write s&p credit analyst helena hessel yuko saga high profil polit risk ms hessel allud compani founder ex chief execut mikhail khodorkovski jail trial tax evas fraud believ real motiv prosecut threaten use wealth set polit altern presid vladimir putin compani wide believ fallen victim kremlin wish russian energi resourc far possibl state control
tech,intel unveil laser breakthrough intel unveil research mean datum soon move chip speed light scientist intel overcom fundament problem prevent silicon gener amplifi laser light breakthrough easy interconnect datum network chip process inform intel research say product exploit breakthrough appear end decad ve overcom fundament limit say dr mario paniccia director intel photon technolog lab write journal natur dr paniccia colleagu haisheng rong richard jone ansheng liu ode cohen dani hak alexand fang continu laser materi comput processor current say dr paniccia telecommun equip amplifi laser light travel fibr optic cabl expen exot materi gallium arsenid telecommun firm chip maker prefer use silicon light move element cheap problem high volum manufactur solv tri silicon compet manufactur appli new area say dr paniccia work compon light silicon success gener amplifi laser light pul send datum long distanc despit fact silicon well amplifi light pul form materi fibr optic cabl improv amplif crystallin structur silicon comput chip dr paniccia say structur silicon mean laser light pass collid photon rip electron atom materi creat cloud electron sit silicon absorb light say intel research find way suck away errant electron turn silicon materi gener amplifi laser light well laser light produc way help easi filter tune wide rang frequenc semi conductor laser produc light narrow frequenc rang result close integr fibr optic cabl carri datum light comput chip process dr paniccia say work step need silicon compon carri process light form datum pul technic valid work say
politics,eu referendum cost £80 cost £80 run uk referendum european constitut minist reveal write parliamentari answer constitut affair minist chri lesli say poll like cost gener elect mr lesli say cost compar previou british referendum hold 30 year ago minist constitut european union work well critic fear creat super state labour mp john cryer question reveal price estim say cost surpris central factor import peopl say well reject constitut avoid need referendum 2001 elect cost £80 m. date vote set foreign secretari jack straw suggest unlik hold earli 2006 predict date elect voter say uk stay common market 1975 referendum
entertainment,oscar nomine lack pull power year clutch oscar nomine popular 20 year accord box offic figur nomin good film see 50 few peopl movi previou year award base box offic popular concern rate televis ceremoni don titan lord ring think fair concern bit say academi execut director bruce davi 51 million peopl see year nomine compar 100 million 118 million recent year time combin attend low 1984 amadeu beat kill field passag india place heart soldier stori good pictur 41 million see film year ceremoni attract high audienc year viewer tune lord ring return king sweep board reap big audienc 1997 titan take home 11 oscar film take 500 £264 worldwid ceremoni eventu take 1.8bn £952 eyebal star movi screen translat eyebal stare tv screen say paul dergarabedian box offic tracker exhibitor relat peopl like vest interest watch titan 1.8bn worldwid box offic ve get lot peopl vest interest past year see blockbust save privat ryan forr gump ghost compet oscar big box offic hitter year nomine aviat take 90 £48 take uk reach £7 far low budget sideway find neverland far gross 45 £24 year big blockbust actual featur oscar nomine anim categori shrek 2 incred take 436 £231 incred take 259 £137 mel gibson passion christ take 370 £196 larg ignor academi voter film industri equat award box offic success equat academi award money movi take say nikki rocco head distribut univer relea nomine ray peopl choic award public industri bestow award think good film year
business,french boss leav ead french co head european defenc aerospac group ead philipp camu leav post mr camu say statement accept invit return time lagarder group own 30 ead role soon board director ask say airbu head noel forgeard set replac mr camu bring compani power struggl end fight mr camu mr forgeard hit headlin franc analyst fear fight destabili defenc aerospac group french financ minist herv gaymard record say deplor infight compani compani abl disput departur mr camu clear support give mr forgeard lagarder group main french sharehold ead main sharehold ead french govern 15 support mr forgeard germani daimlerchrysl 30 rainer hertrich german co head ead step contract expir year mr camu recent come pressur clear a380 superjumbo run budget ead airbu major owner admit early week project run 1.45bn euro £1bn 1.9bn budget mr forgeard deni tell french medium current overrun budget sake transpar tell sharehold week look forecast total cost project 2010 risk 10 1bn euro £686 1.32bn tell franc lci televis enter servic 2006 a380 replac boe 747 jumbo world big passeng aircraft
business,budget aston take porsch british car maker aston martin go head head porsch 911 sport car launch cheap model price tag £80 000 v8 vantag ten thousand pound cheap exist aston model vantag import car histori compani say aston chief execut ulrich bez aston car famous jame bond unveil vantag geneva motor thursday mr bez execut rival porsch say new car compani afford car make brand access turn aston martin global visibl exclus ad show concept car 2003 north american intern auto detroit v8 vantag avail uk late summer develop cost vantag keep low share platform aston db9 mr bez describ previou import car compani current 18 month wait list db9 mr bez say vantag build new aston factori gaydon near warwick doubl aston total output 2 000 present
business,deutsch attack yuko case german invest bank deutsch bank challeng right yuko claim bankruptci protect court file tuesday say russian oil giant texa tie bank account texa base financ chief deutsch bank claim yuko artifici manufactur legal case stop sale main asset want help fund gazprom plan 10bn £5.18bn bid yuko unit yuganskneftega deutsch bank earn larg fee deal carri chapter 11 bankruptci rule kremlin auction yuganskneftega 19 decemb illeg law bankruptci court judg texa grant yuko injunct bar gazprom lender take yuganskneftega ultim end gazprom win bidder auction previous unknown firm baikal financ group snap day later rosneft russian oil firm process merg gazprom effect transact renationalis yuganskneftega deutsch bank contend yuko file bankruptci early month texa desper unsuccess bid stave 19 decemb auction unit russian govern tax disput yuko blatant attempt artifici manufactur basi jurisdict constitut caus dismiss case deutsch bank say court file mike lake spokesman yuko lawyer say tuesday compani stand legal action yuko confid right bankruptci protect prepar court defend posit say yuko say intend seek 20bn damag buyer yuganskneftega sale final goe file deutsch bank say houston jurisdict yuko own real person properti conduct busi oper say bankruptci court involv tax disput feder corpor citizen suggest european court intern arbitr tribun appropri jurisdict legal fight russia yuko hear bankruptci expect 6 januari analyst believ tax disput russian govern yuko partli drive russian presid vladimir putin hostil hostil polit ambit ex yuko boss mikhail khordokovski mr khodorkovski jail trial fraud tax evas
business,india open sky competit india allow domest commerci airlin fli long haul intern rout hope stoke competit drive price state control carrier abl fli lucr gulf rout countri kuwait saudi arabia year jet airway air sahara compani benefit initi india look develop airlin industri boom econom growth drive demand travel monica chadha bbc delhi report say air travel india increa 20 previou year expect rise infrastructur develop lag demand improv intern airport countri shabbi ill equip handl heavi air traffic ms chada say ad civil aviat minist promis modernis privatis airport littl progress step thing forward govern recent chang legisl limit foreign invest domest airlin rais maximum stake hold allow 49 40 local press report india start negoti ad rout januari jet airway india premier privat domest carrier air sahara rank categori
business,man utd open book glazer manch unit board agre tycoon malcolm glazer access book early month mr glazer present board detail propos offer buy footbal club statement club say allow mr glazer limit dilig opportun propos formal bid say continu oppos mr glazer plan call assumpt aggress plan damag manch unit support share club fan base group sharehold unit strongli oppos takeov mr glazer 300 fan protest outsid old trafford ground day ago rival local club manch citi plead visit fan protest insid ground team play televis match sunday manch unit respon come littl surpris board clear board respon consid bona fide offer propos club say statement firm offer price board like regard fair term deliver stress stay oppos mr glazer propos board continu believ mr glazer busi plan assumpt aggress statement say direct indirect financi strain busi damag bid attract monetari term case manch unit investor hold stock sentiment financi reason present mr glazer famili hold 28.1 stake make manch unit second big sharehold success tampa bay buccan american footbal team base florida famili make formal offer need support club big sharehold irish hor race millionair jp mcmanu john magnier 29 unit invest vehicl cubic express express view bid approach group mp call depart trade industri block takeov club footbal magnat public interest ground sign hous common motion toni lloyd manch central mp constitu includ club old trafford ground pledg matter toni blair necessari common motion say takeov design transform club privat compani interest support footbal dti dismiss propos spokesman say depart believ case chang enterpris act takeov footbal club look non competit ground mr glazer offer valu club £800 1.5bn pitch 300p share reli debt financ early approach tycoon reject hand manch unit share close 270.25p friday 3.75p day
tech,microsoft make anti piraci microsoft say clamp peopl run pirat version window oper system restrict access secur featur window genuin advantag scheme mean peopl prove softwar genuin mid-2005 allow unauthoris copi crucial secur fix automat updat option limit microsoft relea regular secur updat softwar protect pc pc detect updat automat user manual download fix microsoft site run pirat window program access download add on softwar giant offer peopl tri manual download secur patch let microsoft run autom check procedur comput identif number microsoft regular patch relea newli find secur flaw import stop worm virus threat penetr pc secur expert concern restrict access patch mean rise attack threat pc leave unprotect graham cluley senior consult secur firm sopho tell bbc news websit posit decis sound like decis allow critic secur patch remain avail legitim illegitim user window good news use net say window genuin advantag introduc pilot scheme septemb 2004 english languag version window microsoft window oper system heavili exploit viru writer widespread constantli seek new secur loophol advantag compani tri tackl secur threat whilst crack pirat softwar time softwar piraci cost compani billion say compani announc early januari relea secur tool clean pc harbour virus spywar 90 pc infect viru fight program updat monthli precursor microsoft dedic anti viru softwar year introduc window xp counterfeit project uk base pilot scheme run novemb decemb scheme mean pre instal copi oper system pc buy novemb replac counterfeit version window xp legal one free increa effort squash softwar piraci china norway czech republ pirat softwar huge problem offer discount legitim softwar user pirat copi window china particular problem piraci estim 92 say mr cluley
sport,wilkinson lead england fli half jonni wilkinson name england new rugbi union captain novemb test 25 year old newcastl star take lawrenc dallaglio retir intern august england act head coach andi robinson say natur leader hold respect squad formid talent pitch consist demonstr energi commit feel essenti captain england robinson ad player squad feel comfort call england captain jonni way right player challeng captainci offer challeng environ player especi follow footstep lawrenc dallaglio world cup captain martin johnson confid jonni take outstand job look ahead rugbi world cup franc look forward work wilkinson score 817 point 52 intern kick win drop goal final second extra time england 2003 rugbi world cup triumph australia miss entir 2004 nation campaign recuper shoulder surgeri make comeback newcastl zurich premiership august ambit player day captain england today reali dream say honour andi want captain follow lawrenc martin mean lot inspir man give england rugbi year get england cap ireland year ago ll forget play countri special take captainci import step career immen pride wilkinson intern debut 1998 nation championship ireland come bench replac paul grayson regular england start line play lion test 2001 england game 2003 world cup 117th captain england fre stoke hold posit 1871 england autumn test canada 13 novemb follow visit tri nation champion south africa week later world cup match australia
politics,mallon wade ne vote battl middlesbrough mayor ray mallon draft boost ye campaign north east assembl referendum enter final week polic chief dub robocop zero toler style clash thursday sunderland campaign neil herron mr mallon say assembl local peopl key issu transport crime mr herron say north east peopl want need assembl pair meet platform sunderland station mr mallon tour region highlight claim improv transport area get assembl mr herron gain fame sunderland metric martyr run campaign alongsid offici north east say campaign say convinc mr mallon argument realiti go deliv say labour half year convinc peopl sell deal time bad deal wednesday mr mallon provok furi brand offici campaign bit tori confront outsid durham headquart campaign run bit conserv interest happen north east interest hit labour parti head say mr mallon late recruit ye campaign reject overtur campaign includ claim tori leader michael howard local observ believ contest close littl recent poll carri ye campaign chairman john tomaney say hope late flurri vote boost turnout say boost caus ad govern exert lot polit power north east account north east defend decis attack offici campaign alleg polit allegi feel peopl campaign london tori spin doctor graham robb spokesman north east say say ye campaign decis person drag campaign gutter show rattl hit mr mallon claim assembl improv transport link region push paper peopl move say 487 939 peopl return ballot paper wednesday turnout 25.7 deadlin vote thursday 4 novemb
tech,casual game game aim casual player set big 2005 accord industri expert easi play titl requir time playabl onlin download mobil devic real growth come year trend show game big hit game consol titl appeal hardcor gamer say panel expert speak annual consum electron la vega showcas late trend gadget technolog 2005 panel insist casual gamer woman common misconcept pervad current think gamer demograph casual game like poker pool bridg bingo puzzl base titl play onlin download mobil devic gender neutral differ genr attract differ player greg mill program director aol say figur suggest sport base game attract 90 18 24 year old male puzzl game play 80 femal game like bridg tend attract over-50 demograph gamer hardcor gamer attract blockbust gamer usual requir hi spec pc like half life 2 halo 2 xbox like differ type game experi hardcor gamer play halo play poker pool base research say geoff graber director yahoo game attract 12 million gamer month growth power pc technolog ownership broadband portabl player mobil devic interact tv casual game shape big busi 2005 accord panel focu come year attract parti develop field offer innov multiplay titl agre time verg big say mr graber casual game stride 2005 big 2006 commun peopl find gadget high speed connect casual game start open world game form mass market entertain peopl key type titl chanc peopl gamer dip game like portal site offer casual game like aol yahoo realarcad game demand servic allow peopl build buddi list return play peopl aspect commun crucial gamer want quick access free cheap game commit long period time immer £30 £40 consol pc titl say panel 120 000 peopl expect attend ce trade stretch 1.5 million squar foot offici run 6 9 januari main theme new devic get well talk allow peopl enjoy digit content like audio video imag want want
tech,appl attack sourc row civil liberti group electron frontier foundat eff join legal fight onlin journalist appl appl want report reveal 20 sourc stori leak inform forthcom product includ mac mini eff repre report ask california superior court stop appl pursu sourc argu journalist protect american constitut eff say case threaten basic freedom press appl particularli keen find sourc inform unreleas product code name asteroid ask journalist mail provid hand commun relev confront issu report privileg head appl go journalist isp mail say eff lawyer kurt opsahl undermin fundament amend right protect report court let appl away expo confid gain report potenti confidenti sourc deter provid inform medium public lose vital outlet independ news analysi commentari say case begin decemb 2004 appl ask local californian court journalist reveal sourc articl publish websit appleinsider.com powerpage.org appl send request inform nfox.com internet servic provid powerpag publish jason gradi look far corpor prevent inform publish case examin onlin journalist privileg protect write newspap magazin eff gain power alli legal battl appl includ professor tom goldstein dean journal school univer california dan gillmor know silicon valley journalist appl immedi avail comment
business,irish market reach time high irish share rise record high investor persuad buy market low inflat strong growth forecast iseq index lead share close 23 point 6661.89 thursday fuell strong growth bank financi stock fall rate inflat 2.3 januari give fresh boost share advanc 4 month economi set strong growth 2005 interest rate remain low ireland big compani see market valu hit recent high thursday alli irish bank ireland big compani capitalis touch year peak bank ireland share rise high level august 2002 telecom firm eircom recent reveal enter irish mobil phone market hit yearli high analyst say econom condit benign irish share trade discount european market ireland tick box far intern investor concern roy asher chief invest offic hibernian invest manag tell reuter buoyant econom condit set continu ireland year irish equiti continu offer qualiti growth reason valuat bernard mcalinden head equiti research ncb stockbrok say equiti repre good valu compar invest look good tell reuter see good econom datum ireland benefit financi stock ireland econom miracl enjoy second wind 5 growth forecast 2005 2006 economi cool markedli 2001 2003 enjoy spectacular growth 10 2000 bounc strongli growth 5 expect 2004
business,strong quarterli growth nike nike report good second quarter earn help strong demand athlet shoe conver sneaker global sport giant say post profit 261.9 £135.6 month 30 novemb 179.1 period year revenu increa 11 3.1bn 2.8bn period 2003 nike product endor tiger wood sport star say demand continu grow result come strong quarter year firm base beaverton oregon philip knight chairman chief execut say nike second quarter revenu earn share reach time high level result solid perform global portfolio busi unit state emerg market china russia turkey combin favour european exchang rate help drive growth ad half fiscal year book remain confid busi strategi consist execut allow deliv goal healthi profit growth firm report worldwid futur order athlet footwear gear schedul deliveri decemb 2004 april 2005 4.9bn 9.1 high order report period year
entertainment,mutant book win guardian prize book evolut mutant scienc abnorm win guardian book award 2004 armand mari leroi lectur london imperi colleg scoop £10 000 prize mutant form varieti error human bodi profoundli cultur beauti write good tradit popular scienc write today say judg clair armistead award recognis reward new write fiction non fiction panel literari expert includ novelist hari kunzru ali smith director sir richard eyr comedian alexei sayl choose winner strong shortlist shortlist includ susanna clark jonathan strang mr norrel novel magic art turn 19th centuri place rori stewart account trek foot afghanistan find impress armand mari leroi book scope refer eleg inquisit say ms armistead chair judg guardian literari editor subject matter mutant unsettl involv judg process overwhelm major find fascin ad word echo iri director sir richard eyr call mari leroi work extraordinarili think provok award time author open book genr includ fiction poetri biographi memoir histori polit scienc current affair previou winner includ white tooth zadi smith 2000 go bestsel
politics,civil servant strike ballot uk big civil servic union ballot 290 000 member strike protest govern plan extend pension age 65 public commerci servic union co ordin action public sector union union earmark 23 march day strike involv 1.4 million uk worker govern say union consult chang pension system pc leader mark serwotka warn walkout govern rethink govern lectur choic choic public servic choic choic isn iron say public sector worker choic say want pension promis start work extra year work peopl drop 20th centuri complet unaccept bbc correspond stephen cape say combin union repre formid forc embarrass govern run gener elect stoppag involv civil servant particular serious disrupt close govern depart agenc museum say opposit rais retir age thing union agre correspond ad unison 800 000 worker transport gener worker union 70 000 amicu 20 000 ballot 23 march walkout deputi prime minist john prescott hold privat meet senior union figur thursday night correspond say understand deal offer meet room negoti possibl strike action avoid ad
entertainment,prodigi join festiv line essex act prodigi headlin second stage year festiv join main stage headlin scissor sister franz ferdinand event 10th year hold venu hyland park essex weston park staffordshir 20 21 august rock veteran new order join park line alongsid athlet green day manch band play 9 juli scotland big festiv debut perform music event hold weekend 9 10 juli balado near kinross band sell festiv includ queen stone age killer kean street foo fighter month later festiv prodigi play weston park saturday 20 august hyland park sunday 21 august chemic brother vice versa chemic brother uk festiv perform year festiv director bob angu say prodigi chemic brother confirm headlin second stage head stellar line pride put unbeat live music experi festiv 2005 disappoint ticket festiv sale friday 11 march
sport,charvi set lose fit bid flanker colin charvi unlik play wale final game nation charvi miss wale victori ankl injuri recoveri slow expect figur scotland game think unlik readi final game say wale physio mark davi sonni parker continu struggl neck injuri hal luscomb fit murrayfield trip centr parker slim chanc involv scot 13 march luscomb return fit miss franc match hamstr troubl time boost say wale assist coach scott johnson posit hal hope ll rare come mix add depth give option replac hooker robin mcbryde remain doubt pick knee ligament damag pari saturday get review know end week robin look ad johnson hope earli stage steve jone dragon like draft mcbryde fail recov
tech,forc strong battlefront warm recept greet star war battlefront reflect ingeni innov gameplay basic approach immen nostalgia quotient gear onlin gamer base littl seri gunfight set array locat featur hint blockbust film trilog previou star war titl like acclaim knight old republ jedi knight regularli impress imagin foray far corner franchis extens univer use weird wonder new charact battlefront hand wholeheartedli revisit recognis element hit movi sight sound protagonist instantli familiar fan feel opportun reliv star war memor screen skirmish make game wait mayhem view person perspect fight forc freedom join darth vader dark depend episod type campaign player person propen good evil ampl chanc wooki shoot ewok rush battl alongsid fire luke skywalk section task simpli wipe enemi troop seiz strateg waypoint planet complic locat includ frozen wast hoth ice planet empir strike complet massiv mechan at march dusti sinist desert tatooin geonosi forest moon endor return jedi malign ewok live feel place truli captur backdrop charact look good authent worth note playstat 2 game graphic curious long way xbox version pivot element battlefront success success give feel plung midst larg scale war number combat nois abund laser fire sen chao come speak nois battlefront real testament strength star war galaxi audio motif multitud distinct weapon vehicl nois immen familiar stir john william symphoni let particularli snazzi remix theme menu section say game boon star war stand long gameplay reliabl bog standard stuff short origin odd annoy like game insist spawn mile away action irrit price pay get blow second appear weapon vehicl respon fluid oper say great fun pilot scout walker speeder bike non user friendli prove whilst firmli design multiplay action mind battlefront actual perfectli good fun offlin game averag ai enemi see give frenet environ oper strateg behaviour need sophist battlefront novelti valu doubtless wear rel fast leav slightli trick poni game absolut blast immedi satisfi video game offer georg luca stabl
sport,umaga readi fearsom lion black captain tama umaga warn british irish lion fearsom oppon ahead summer tour umaga england saturday irb rugbi aid match back new zealand win test seri lion tell bbc sport potenti fearsom line ve come awesom way beat come lion boss sir clive woodward set announc squad june juli tour month woodward appoint year wide believ reli heavili england player umaga say hard push consid shape nation don wrong england get lot talent guy sure ll lion test xv disguis wale ireland particular tri ve score great ll admit ll fairli awesom line like brian driscol umaga meet driscol saturday rugbi aid match twickenham irish captain lead northern hemispher driscol host player northern hemispher squad coach woodward tip lion up ll good earli idea guy lot chang june umaga say 31 year old admit interest lion tour immen call big thing hit new zealand lord ring ad player drive rariti play lion fact black talk countri umaga admit fear injuri weigh mind ahead saturday chariti game featur host big name includ georg gregan andrew mehrten chri latham admit valu caus proce match aid victim tsunami easili win second southern hemispher coach rod macqueen approach didn hesit great new zealand rugbi give clear thank didn know involv tragedi tsunami couldn miss horrif report news peopl affect affect affect long time good know minor help match televis bbc 1400 gmt saturday
entertainment,dame juli pop poppin mari poppin star dame juli andrew watch hit stage version classic film chariti perform london west end time dame juli shot fame nanni 1964 disney movi see music stage princ edward theatr watch laura michel kelli 23 repris role stage west end hot ticket open decemb win olivi award kelli name good music actress month ceremoni music win good choreographi kelli say nervou meet dame juli absolut hero gala perform see dame juli 69 return theatr star role perform humpti dumpti 1948 mari poppin music mastermind theatr impresario sir cameron mackintosh direct richard eyr choreographi matthew bourn sir cameron say hope product cost £9 bring stage blend sweet natur film origin book pl traver proce thursday chariti includ absolut return kid ark intern relief agenc oper usa drama school lamda
sport,ajax refu rule jol ajax refu reveal tottenham boss martin jol dutch champion shortlist amsterdam club new coach jol coach nativ holland guid spur premiership ajax spokesman tell bbc sport coach fit profil coach understand dutch leagu offen distinct footbal need find solut soon place season ronald koeman quit ajax boss week exit uefa cup jol link vacant post ajax report say fallen spur sport director frank arnesen statement spur websit jol say happi discuss don want ajax enlist help dutch legend johann cruyff current consult barcelona help find new head coach cruyff admit impress way rfc waalwijk coach jol turn round spur fortun take jacqu santini tonni bruin slot ruud krol current charg ajax dutch leagu
tech,cheap chip mobil mobil phone chip combin modem comput processor bit silicon instead phone cheap power special design chip develop texa instrument drive cost make mobil capabl 3d game 30 frame second video current rich multimedia featur tend expen handset technolog omap vox test firm europ asia appear end year texa make comput chip half world mobil phone say keen multimedia function like video game afford go drive meat potato phone large market share say doug rasor market vice presid texa chip use power convent chip say texa mean strain mobil batteri life 50 million peopl mobil uk mobil oper keen encourag peopl sophist handset texa keen cash gener 3 mobil technolog offer high speed network video stream multimedia function face stiff competit like intel look provid well chip high end mobil competit peopl 3 mobil grow year uk oper launch gener network recent survey soni ericsson predict number 3 handset sell 2005 doubl 2004 account 10 phone sell consum convinc recent survey say 4 mobil owner think upgrad 3 phone say confus differ way pay phone vast array featur onboard continu demand well chip industri continu develop new standard futur network early januari ntt docomo vodafon join forc develop gener high speed network know super 3 intend 10 time fast 3 servic stage develop complet 2007 date set commerci launch newli design omap vox chip set announc ahead start major mobil industri confer 3gsm take place cann franc week
sport,butler strike gold spain britain kathi butler continu impress year victori sunday 25th cross internacion de venta de bano spain scot lead gb world cross countri bronz early year move away field ine monteiro halfway 6.6 km race shrug portugue rival win 20 minut 38 second briton karl keska battl brave finish seventh man 10.6 km race time 31:41 kenenisa bekel ethiopia reign world long short cour champion troubl opposit win leisur 30.26 butler say success feel great race hope good begin marvel 2005 season abeb dinkessa ethiopia win brussel iaaf cross countri race sunday complet 10 500 cour 33.22 gelet burka crown great day ethiopia claim victori woman race
